apt_id,region_id,apt_name,kapt_code,is_available,created_at,updated_at,is_deleted
9649,1490,인계수정,A44282801,,,,f
9650,1490,인계삼성,A44282808,,,,f
9651,1486,매탄극동,A44337202,,,,f
9652,1486,매탄이편한세상,A44370501,,,,f
9653,1486,매탄주공5단지,A44370903,,,,f
9654,1486,매탄현대힐스테이트,A44371004,,,,f
9655,1486,매탄한국1차,A44371204,,,,f
9656,1486,매탄현대,A44371303,,,,f
9657,1486,매탄동남,A44371607,,,,f
9658,1486,매탄성일,A44371608,,,,f
9659,1486,매탄원천성일,A44371706,,,,f
9660,1486,매탄삼성1차아파트,A44371808,,,,f
9661,1486,매탄삼성2차,A44371902,,,,f
9662,1486,한국2차,A44372005,,,,f
9663,1486,매탄레이크파크아파트,A44375504,,,,f
9664,1486,매탄에듀파크시티1,A44379205,,,,f
9665,1486,매탄주공그린빌2단지,A44379303,,,,f
9666,1486,매탄주공그린빌3단지,A44379404,,,,f
9667,1486,매탄그린빌4단지,A44379502,,,,f
9668,1486,매탄주공그린빌5단지,A44379606,,,,f
9669,1486,매탄주공그린빌6단지,A44379709,,,,f
9670,1486,매탄우남퍼스트빌,A44379801,,,,f
9671,1486,매탄우성,A44380001,,,,f
9672,1486,매탄동남빌라,A44380103,,,,f
9673,1486,매탄삼성3차,A44380201,,,,f
9674,1486,매탄임광,A44380407,,,,f
9675,1486,매탄금성5차,A44380701,,,,f
9676,1486,매탄위브하늘채,A44384808,,,,f
9677,1483,아주아파트,A10022659,,,,f
9678,1483,포레나 영흥숲 아파트,A10022894,,,,f
9679,1483,영흥숲푸르지오파크비엔,A10023155,,,,f
9680,1483,광교원천 행복주택아파트,A10024458,,,,f
9681,1483,광교 중흥S-클래스 아파트,A10025483,,,,f
9682,1483,경기행복주택 2차 (수원광교 공공실버),A10025537,,,,f
9683,1483,광교아이파크아파트,A10026001,,,,f
9684,1483,광교더샵,A10026076,,,,f
9685,1483,광교에일린의뜰,A44377201,,,,f
9686,1483,광교호반베르디움,A44377204,,,,f
9687,1483,원천주공,A44382103,,,,f
9688,1483,원천신미주,A44382201,,,,f
9689,1483,원천1차삼성아파트,A44382202,,,,f
9690,1483,원천레이크파크,A44382404,,,,f
9691,1484,힐스테이트광교중앙역퍼스트,A10020960,,,,f
9692,1484,수원광교 행복주택,A10026277,,,,f
9693,1484,e편한세상 TERRACE 광교 East hill,A10027033,,,,f
9694,1484,광교호반베르디움트라엘아파트,A10027037,,,,f
9695,1484,e편한세상 TERRACE 광교 West hill,A10027083,,,,f
9696,1484,광교파크자이더테라스,A10027106,,,,f
9697,1484,광교푸르지오월드마크,A10027814,,,,f
9698,1484,광교역참누리포레스트,A10027910,,,,f
9699,1484,써밋플레이스 광교,A10028125,,,,f
9700,1484,광교한양수자인,A44376002,,,,f
9701,1484,광교해모로,A44376003,,,,f
9702,1484,호반가든하임,A44376004,,,,f
9703,1484,광교호반베르디움,A44376005,,,,f
9704,1484,광교2차E-편한세상,A44376006,,,,f
9705,1484,광교오드카운티,A44376007,,,,f
9706,1484,래미안광교,A44376008,,,,f
9707,1484,광교자연앤힐스테이트,A44376009,,,,f
9708,1484,광교에듀타운자이2단지,A44376010,,,,f
9709,1484,광교자연앤자이3단지 아파트,A44376011,,,,f
9710,1484,e편한세상광교,A44376012,,,,f
9711,1484,광교에듀타운자이1단지,A44376013,,,,f
9712,1484,광교센트럴뷰아파트,A44376014,,,,f
9713,1484,광교에듀포레아파트,A44376015,,,,f
9714,1484,광교대광로제비앙 아파트,A44376016,,,,f
9715,1481,힐스테이트광교아파트,A10026256,,,,f
9716,1481,광교휴먼시아20단지,A44328001,,,,f
9717,1481,광교호수마을 호반써밋,A44328002,,,,f
9718,1481,광교레이크파크수자인,A44328003,,,,f
9719,1481,광교상록공무원아파트,A44328004,,,,f
9720,1481,광교더리브아파트,A44328005,,,,f
9721,1481,광교 더 포레스트,A44328006,,,,f
9722,1481,광교 모아엘가 레이크 뷰,A44328007,,,,f
9723,1481,광교 모아엘가 레이크 파크,A44328008,,,,f
9724,1481,광교호수마을휴먼시아32단지,A44376001,,,,f
9725,1482,수원 영통 라온프라이빗,A10026903,,,,f
9726,1482,영통아이파크,A44347001,,,,f
9727,1482,영통대우월드마크,A44347002,,,,f
9728,1482,영통신나무실건영2차,A44347003,,,,f
9729,1482,영통청명마을대우,A44347004,,,,f
9730,1482,영통동신아파트,A44347005,,,,f
9731,1482,영통건영1차아파트,A44347006,,,,f
9732,1482,영통신나무실신원미주,A44347007,,,,f
9733,1482,벽적골2단지주공아파트,A44347008,,,,f
9734,1482,영통현대아파트,A44347009,,,,f
9735,1482,영통청명마을4삼성래미안,A44347010,,,,f
9736,1482,영통신나무실극동풍림,A44347011,,,,f
9737,1482,영통삼성태영아파트,A44347012,,,,f
9738,1482,영통신나무실신명동보,A44347013,,,,f
9739,1482,영통황골마을쌍용,A44347014,,,,f
9740,1482,영통벽산풍림,A44347015,,,,f
9741,1482,청명주공,A44347016,,,,f
9742,1482,수원영통벽적골주공1아파트,A44347017,,,,f
9743,1482,영통포레스트아파트,A44347018,,,,f
9744,1482,영통벽적골롯데,A44347019,,,,f
9745,1482,영통센트럴파크뷰,A44347020,,,,f
9746,1482,영통에듀파크,A44347021,,,,f
9747,1482,(살구마을)동아서광성지진덕,A44347022,,,,f
9748,1482,영통벽적골주공9,A44347023,,,,f
9749,1482,영통신나무실신성신안쌍용진흥,A44347024,,,,f
9750,1482,벽적골두산한신우성,A44347025,,,,f
9751,1482,영통포레파크원,A44347026,,,,f
9752,1482,영통e편한세상,A44347027,,,,f
9753,1482,영통신나무실주공5단지,A44372702,,,,f
9754,1482,영통3차풍림아이원,A44378001,,,,f
9755,1482,청명센트레빌,A44678714,,,,f
9756,1478,래미안영통마크원1단지,A44337001,,,,f
9757,1478,래미안영통마크원2단지,A44373401,,,,f
9758,1479,영통푸르지오트레센츠,A10020709,,,,f
9759,1479,영통푸르지오파인베르,A10020722,,,,f
9760,1479,영통롯데캐슬엘클래스1단지,A10023427,,,,f
9761,1479,영통롯데캐슬엘클래스2단지,A10023429,,,,f
9762,1479,영통아이파크캐슬3단지아파트,A10023611,,,,f
9763,1479,영통자이아파트,A10023632,,,,f
9764,1479,영통아이파크캐슬1단지,A10025621,,,,f
9765,1479,영통아이파크캐슬2단지 아파트,A10025715,,,,f
9766,1479,힐스테이트 영통아파트,A10026799,,,,f
9767,1479,e편한세상영통2차,A10027247,,,,f
9768,1479,e편한세상 영통2차 2단지,A10027249,,,,f
9769,1479,영통 SK VIEW 아파트,A10027563,,,,f
9770,1479,영통삼정라츠,A44340001,,,,f
9771,1479,영통마젤란21,A44340003,,,,f
9772,1479,동수원2차쌍용스윗닷홈,A44340004,,,,f
9773,1479,망포쌍용에듀파크,A44340005,,,,f
9774,1479,엘지동수원자이,A44340012,,,,f
9775,1479,망포늘푸른벽산,A44340013,,,,f
9776,1479,동수원자이1차,A44370614,,,,f
9777,1479,그대가센트럴파크,A44370701,,,,f
9778,1479,그대가프리미어,A44370702,,,,f
9779,1479,센트럴하이츠,A44370703,,,,f
9780,1479,한양수자인에듀파크,A44370704,,,,f
9781,1479,망포극동의푸른별,A44370705,,,,f
9782,1479,일신건영휴먼빌,A44370706,,,,f
9783,1479,영통뜨란채,A44374510,,,,f
9784,1479,벽산e빌리지 아파트,A44374606,,,,f
9785,1479,망포역마을쌍용1차아파트,A44376808,,,,f
9786,1479,동수원 자이2차 아파트,A44376911,,,,f
9787,1479,망포역 아이파크,A44377009,,,,f
9788,1479,망포2차현대아이파크,A44377707,,,,f
9789,1544,우찬셀레스빌,A10021470,,,,f
9790,1544,삼부르네상스파크1아파트,A10022065,,,,f
9791,1544,삼부르네상스파크2,A10022077,,,,f
9792,1544,산성역자이푸르지오1단지,A10022845,,,,f
9793,1544,산성역 자이푸르지오2단지,A10022853,,,,f
9794,1544,산성역자이푸르지오3단지,A10022854,,,,f
9795,1544,산성역자이푸르지오4단지,A10022929,,,,f
9796,1544,성남샤르망아파트,A10023197,,,,f
9797,1544,산성역 포레스티아 아파트,A10024631,,,,f
9798,1544,성남한신,A46170904,,,,f
9799,1544,성남두산,A46172303,,,,f
9800,1544,신흥청구,A46172402,,,,f
9801,1544,신동아파라디움,A46181001,,,,f
9802,1545,동인트루빌2,A10021745,,,,f
9803,1545,가천대역 두산위브 아파트,A10026003,,,,f
9804,1545,일성오퍼스원,A10028128,,,,f
9805,1545,가천대역쌍용스윗닷홈,A46119001,,,,f
9806,1545,신세계쉐덴,A46119002,,,,f
9807,1545,태평신동아파밀리에,A46182001,,,,f
9808,1545,태평선경아파트,A46182002,,,,f
9809,1545,가천대역동부센트레빌1단지,A46182801,,,,f
9810,1546,세븐빌,A10023216,,,,f
9811,1546,우리빌주상복합,A46118001,,,,f
9812,1546,수진삼부,A46170702,,,,f
9813,1546,밀란체2차,A46170703,,,,f
9814,1546,수진삼정그린뷰,A46172801,,,,f
9815,1547,성남단대푸르지오,A46170401,,,,f
9816,1547,단대휴먼시아,A46170402,,,,f
9817,1547,성남코오롱하늘채,A46170403,,,,f
9818,1547,단대진로아파트,A46172504,,,,f
9819,1547,단대진흥더블파크,A46180001,,,,f
9820,1547,단대선경논골1차,A46180003,,,,f
9821,1547,미도,A46180102,,,,f
9822,1549,주원파크빌아파트(201동),A10023228,,,,f
9823,1549,주원파크빌아파트(101동),A10023229,,,,f
9824,1549,우성에비뉴,A46171301,,,,f
9825,1551,위례 아트리버 푸르지오 1단지,A10021312,,,,f
9826,1551,위례자이더시티,A10023289,,,,f
9827,1551,LH위례36단지,A10024483,,,,f
9828,1551,"위례역푸르지오4,5,6단지",A10024817,,,,f
9829,1551,위례포레스트사랑으로부영,A10025589,,,,f
9830,1551,e편한세상 테라스위례,A10026623,,,,f
9831,1551,LH위례31단지,A10026777,,,,f
9832,1551,위례센트럴자이,A10026944,,,,f
9833,1551,위례호반써밋에비뉴,A10027277,,,,f
9834,1551,위례자이아파트,A10027335,,,,f
9835,1551,위례 래미안이편한세상,A10027369,,,,f
9836,1551,위례 LH 35단지,A10027509,,,,f
9837,1551,위례센트럴푸르지오,A10027595,,,,f
9838,1551,위례더힐55,A10027692,,,,f
9839,1551,래미안위례아파트,A10027709,,,,f
9840,1551,힐스테이트위례,A10027720,,,,f
9841,1555,판교밸리자이 2단지,A10021790,,,,f
9842,1555,판교밸리자이 1단지,A10021793,,,,f
9843,1555,판교밸리포레자이,A10024122,,,,f
9844,1555,판교밸리 제일풍경채,A10024914,,,,f
9845,1555,판교밸리 호반써밋,A10025350,,,,f
9846,1555,고등마을아파트,A10025391,,,,f
9847,1558,판교 제2테크노밸리 LH 1단지,A10024816,,,,f
9848,1562,한빛 스위티 아파트,A10020887,,,,f
9849,1562,성남 금오아파트,A10024340,,,,f
9850,1562,성남여수 LH1단지,A10026737,,,,f
9851,1562,성남동어울림아파트,A46270703,,,,f
9852,1562,성남현대,A46273302,,,,f
9853,1562,보미리전빌,A46282401,,,,f
9854,1563,이편한세상 금빛그랑메종2단지,A10023496,,,,f
9855,1563,e편한세상금빛그랑메종3단지,A10023498,,,,f
9856,1563,e편한세상금빛그랑메종1단지아파트,A10023503,,,,f
9857,1563,e편한세상금빛그랑메종4단지아파트,A10023504,,,,f
9858,1563,이편한세상 금빛그랑메종 6단지,A10023514,,,,f
9859,1563,e편한세상 금빛 그랑메종5단지 아파트,A10023525,,,,f
9860,1563,성남 중원구 금광동현대아파트,A10023752,,,,f
9861,1563,한양수자인 성남마크뷰,A10024360,,,,f
9862,1563,황송마을아파트,A46270102,,,,f
9863,1563,금광단남,A46280001,,,,f
9864,1563,금광여성,A46280301,,,,f
9865,1563,금광삼익1차,A46280502,,,,f
9866,1563,래미안금광,A46285003,,,,f
9867,1564,두산위브,A46215001,,,,f
9868,1564,은행현대,A46270901,,,,f
9869,1564,은행주공,A46271003,,,,f
9870,1565,성남산단3단지 아파트,A10023030,,,,f
9871,1565,상대원선경2차,A46212002,,,,f
9872,1565,상대원삼익,A46273001,,,,f
9873,1565,상대원산성,A46273103,,,,f
9874,1565,상대원산호,A46280601,,,,f
9875,1565,상대원일성,A46280702,,,,f
9876,1566,산들마을아파트,A10027842,,,,f
9877,1566,연꽃마을,A46210001,,,,f
9878,1566,성남 센트럴타운,A46210002,,,,f
9879,1567,동분당kcc스위첸파티오,A10025147,,,,f
9880,1567,도촌휴먼시아섬마을4단지,A46208001,,,,f
9881,1567,도촌휴먼시아섬마을2단지,A46208002,,,,f
9882,1567,도촌휴먼시아섬마을8단지,A46208003,,,,f
9883,1567,도촌휴먼시아섬마을9단지,A46208004,,,,f
9884,1567,동분당포레스트,A46275205,,,,f
9885,1567,동분당 더 퍼스트,A46275206,,,,f
9886,1567,LH동분당센트럴파크아파트,A46275207,,,,f
9887,1567,동분당파크뷰,A46275208,,,,f
9888,1569,엘리프 하이디움 2단지,A10020583,,,,f
9889,1569,엘리프 하이디움 1단지,A10020592,,,,f
9890,1569,하대원아튼빌,A46271104,,,,f
9891,1569,태연스카이빌,A46271105,,,,f
9892,1569,성남자이,A46271503,,,,f
9893,1569,하대원현대,A46273502,,,,f
9894,1569,성원초원아파트,A46283801,,,,f
9895,1570,신흥역하늘채랜더스원3단지,A10023567,,,,f
9896,1570,신흥역하늘채랜더스원 1단지아파트,A10023626,,,,f
9897,1570,신흥역 하늘채 랜더스원 4단지,A10023631,,,,f
9898,1570,신흥역 하늘채 랜더스원 2단지,A10023634,,,,f
9899,1570,중앙동힐스테이트1차,A46283501,,,,f
9900,1570,중앙동롯데캐슬아파트,A46283502,,,,f
9901,1570,중앙동힐스테이트2차,A46283503,,,,f
9902,1572,노루마을 건영빌라,A10022953,,,,f
9903,1572,풍림아이원빌라,A10026832,,,,f
9904,1572,분당샛별마을동성,A46374703,,,,f
9905,1572,분당샛별마을라이프,A46374805,,,,f
9906,1572,분당샛별마을삼부,A46374904,,,,f
9907,1572,분당샛별마을우방,A46375006,,,,f
9908,1572,분당건영두산빌라,A46383201,,,,f
9909,1572,분당장안타운한신라이프,A46383202,,,,f
9910,1572,분당장안타운건영2차,A46390707,,,,f
9911,1573,분당지웰푸르지오,A10023883,,,,f
9912,1573,파크타운아파트,A10026318,,,,f
9913,1573,수내푸른마을신성벽산쌍용,A46377908,,,,f
9914,1573,양지마을 금호 6단지 아파트,A46385410,,,,f
9915,1573,수내양지마을한양2단지(603동),A46385411,,,,f
9916,1573,양지마을 금호 1단지 아파트,A46391907,,,,f
9917,1573,수내양지마을금호3차,A46392001,,,,f
9918,1573,수내양지마을청구,A46392104,,,,f
9919,1573,수내양지마을한양2단지,A46392205,,,,f
9920,1573,수내양지마을한양1단지,A46392206,,,,f
9921,1574,성원상떼뷰,A10020439,,,,f
9922,1574,분당더샵파크리버,A10024109,,,,f
9923,1574,정자한솔마을주공6차,A46374428,,,,f
9924,1574,동양정자파라곤,A46374429,,,,f
9925,1574,정자정든마을동아1차,A46375108,,,,f
9926,1574,정자정든마을동아2차,A46375119,,,,f
9927,1574,정자정든마을우성4차,A46375206,,,,f
9928,1574,정자정든마을우성6차,A46375320,,,,f
9929,1574,정든마을한진6차,A46375607,,,,f
9930,1574,정자정든마을한진7차,A46375711,,,,f
9931,1574,정자상록마을라이프,A46378521,,,,f
9932,1574,정자상록마을우성,A46378626,,,,f
9933,1574,정자위브제니스타워,A46381101,,,,f
9934,1574,아이파크분당,A46381114,,,,f
9935,1574,정자정든마을한진8차,A46381313,,,,f
9936,1574,정자한솔마을한일,A46383312,,,,f
9937,1574,정자한솔마을엘지2차,A46383318,,,,f
9938,1574,정자한솔마을청구,A46383323,,,,f
9939,1574,정자한솔마을주공4차,A46383325,,,,f
9940,1574,정자한솔마을주공5차,A46383329,,,,f
9941,1574,정자로얄팰리스,A46384716,,,,f
9942,1574,정자느티마을경남선경빌라,A46384802,,,,f
9943,1574,미켈란쉐르빌,A46385822,,,,f
9944,1574,분당 파크뷰,A46386328,,,,f
9945,1574,정자아데나팰리스,A46386703,,,,f
9946,1574,삼성아데나루체,A46386705,,,,f
9947,1574,정자더샵스타파크,A46386710,,,,f
9948,1574,분당상록마을보성임광,A46386717,,,,f
9949,1574,정자한솔마을주공7차,A46391330,,,,f
9950,1574,정자정든마을신화,A46393115,,,,f
9951,1576,효자촌대명빌라,A10022880,,,,f
9952,1576,서현효자촌그린타운,A46376107,,,,f
9953,1576,서현효자촌동아,A46376303,,,,f
9954,1576,서현효자촌삼환,A46376502,,,,f
9955,1576,서현효자촌임광,A46376605,,,,f
9956,1576,효자촌(현대),A46376704,,,,f
9957,1576,서현포스파크,A46377001,,,,f
9958,1576,분당시범삼성한신아파트,A46377208,,,,f
9959,1576,서현시범우성,A46377309,,,,f
9960,1576,서현시범한양,A46377610,,,,f
9961,1576,서현시범현대,A46377706,,,,f
9962,1576,서현미래타운,A46381901,,,,f
9963,1577,이매포스파크,A10021916,,,,f
9964,1577,럭키타운아파트,A10028073,,,,f
9965,1577,이매아름마을건영,A46373111,,,,f
9966,1577,아름마을 두산삼호,A46373315,,,,f
9967,1577,이매아름마을선경,A46373404,,,,f
9968,1577,이매아름마을태영,A46373506,,,,f
9969,1577,이매아름마을풍림,A46373614,,,,f
9970,1577,이매아름마을효성,A46373705,,,,f
9971,1577,이매동신3단지아파트,A46379708,,,,f
9972,1577,이매촌동신9단지,A46379807,,,,f
9973,1577,이매아름마을한성,A46380601,,,,f
9974,1577,이매촌성지,A46382903,,,,f
9975,1577,이매촌삼환,A46382909,,,,f
9976,1577,이매촌진흥,A46382913,,,,f
9977,1577,이매촌삼성,A46382916,,,,f
9978,1577,이매촌코오롱동부,A46383002,,,,f
9979,1577,이매촌금강,A46383010,,,,f
9980,1577,이매촌청구,A46383012,,,,f
9981,1577,이매촌한신,A46383017,,,,f
9982,1578,분당아테라,A10020568,,,,f
9983,1578,목련마을 미원빌라,A10020936,,,,f
9984,1578,매화마을 화성빌라,A10021782,,,,f
9985,1578,매화마을청구빌라,A10021842,,,,f
9986,1578,탐마을동아연립,A10022651,,,,f
9987,1578,야탑분당목련1,A10027088,,,,f
9988,1578,분당성환빌라,A10027527,,,,f
9989,1578,야탑장미마을코오롱,A46378822,,,,f
9990,1578,야탑장미마을동부,A46378823,,,,f
9991,1578,야탑장미마을현대,A46379226,,,,f
9992,1578,야탑목련마을대원빌라1,A46381702,,,,f
9993,1578,야탑목련마을대원빌라3,A46381704,,,,f
9994,1578,야탑목련마을화성빌리지,A46381705,,,,f
9995,1578,야탑목련마을한신,A46381709,,,,f
9996,1578,야탑아이파크,A46382710,,,,f
9997,1578,분당동원로얄듀크아파트,A46383501,,,,f
9998,1578,야탑에스케이뷰,A46383503,,,,f
9999,1578,분당매화마을주공3단지,A46383519,,,,f
10000,1578,야탑매화마을동신건영2차빌라,A46383606,,,,f
10001,1578,매화마을건영빌라,A46383607,,,,f
10002,1578,야탑분당매화연립,A46383608,,,,f
10003,1578,탑마을대우아파트,A46384017,,,,f
10004,1578,야탑매화마을2단지,A46391625,,,,f
10005,1578,야탑매화마을주공4단지,A46391815,,,,f
10006,1578,탑마을경남,A46392320,,,,f
10007,1578,야탑탑마을벽산,A46392716,,,,f
10008,1578,야탑탑마을선경,A46392821,,,,f
10009,1578,야탑탑마을타워빌,A46392924,,,,f
10010,1578,야탑탑마을주공8단지,A46393018,,,,f
10011,1578,야탑매화마을주공1단지,A46393214,,,,f
10012,1578,야탑진흥더블파크,A46393215,,,,f
10013,1578,대창파크빌,A46393216,,,,f
10014,1578,야탑목련마을한일,A46394212,,,,f
10015,1578,야탑목련마을영남,A46394513,,,,f
10016,1578,분당목련sk아파트,A46394711,,,,f
10017,1579,판교원마을7단지,A46341001,,,,f
10018,1579,판교원한림풀에버9단지,A46341003,,,,f
10019,1579,판교대광로제비앙아파트,A46341004,,,,f
10020,1579,판교원마을11단지현대힐스테이트,A46341005,,,,f
10021,1579,판교원마을12단지,A46341006,,,,f
10022,1579,판교원마을3단지,A46341007,,,,f
10023,1579,판교원마을5단지,A46341008,,,,f
10024,1579,판교원마을10단지,A46341009,,,,f
10025,1579,판교원마을13단지,A46341011,,,,f
10026,1579,판교원마을2단지,A46341012,,,,f
10027,1579,판교원마을상록아파트,A46341013,,,,f
10028,1579,판교원마을1단지,A46341014,,,,f
10029,1580,판교푸르지오월드마크,A10020890,,,,f
10030,1580,성남판교 경기행복주택,A10024607,,,,f
10031,1580,봇들마을EGthe1,A46340001,,,,f
10032,1580,판교신미주,A46340002,,,,f
10033,1580,봇들마을3단지아파트,A46340003,,,,f
10034,1580,판교봇들마을9단지금호어울림아파트,A46340004,,,,f
10035,1580,봇들마을7단지,A46340005,,,,f
10036,1580,봇들마을4단지,A46340006,,,,f
10037,1580,봇들마을5단지,A46340007,,,,f
10038,1580,봇들마을휴먼시아8단지,A46340008,,,,f
10039,1580,봇들마을6단지,A46340009,,,,f
10040,1580,판교호반써밋플레이스,A46340010,,,,f
10041,1581,더샵판교퍼스트파크,A10024274,,,,f
10042,1581,판교 알파리움1단지,A10027703,,,,f
10043,1581,판교알파리움2단지,A10027704,,,,f
10044,1581,백현마을5단지(주공),A46341010,,,,f
10045,1581,백현마을9단지대림e-편한세상,A46374601,,,,f
10046,1581,판교백현마을8단지,A46374602,,,,f
10047,1581,백현마을6단지,A46374603,,,,f
10048,1581,성남판교백현마을2단지,A46374604,,,,f
10049,1581,판교백현마을7단지,A46374605,,,,f
10050,1581,판교푸르지오그랑블,A46374606,,,,f
10051,1581,판교백현마을4단지,A46374607,,,,f
10052,1581,성남판교백현마을3단지,A46374608,,,,f
10053,1582,금곡청솔마을계룡,A46371606,,,,f
10054,1582,금곡청솔마을대원,A46371710,,,,f
10055,1582,금곡청솔마을성원,A46371804,,,,f
10056,1582,금곡청솔마을유천화인,A46372007,,,,f
10057,1582,금곡청솔마을주공5단지,A46372305,,,,f
10058,1582,분당청솔마을주공6단지,A46372312,,,,f
10059,1582,금곡청솔마을주공9단지,A46372411,,,,f
10060,1582,금곡청솔마을한라,A46372509,,,,f
10061,1582,코오롱더프라우,A46385001,,,,f
10062,1582,분당하우스토리,A46386902,,,,f
10063,1582,금곡청솔마을서광영남,A46386903,,,,f
10064,1582,분당두산위브트레지움,A46386908,,,,f
10065,1582,금곡청솔마을동아,A46394101,,,,f
10066,1585,우방우성빌라,A10021994,,,,f
10067,1585,"무지개마을 신한,건영아파트",A10023454,,,,f
10068,1585,현대노블리스빌라,A10023758,,,,f
10069,1585,분당무지개마을금강아파트,A46370005,,,,f
10070,1585,분당무지개마을대림,A46370313,,,,f
10071,1585,구미무지개마을엘지,A46370516,,,,f
10072,1585,구미무지개마을삼성건영아파트,A46370610,,,,f
10073,1585,무지개12단지,A46371417,,,,f
10074,1585,구미무지개마을청구,A46371518,,,,f
10075,1585,구미까치마을대우롯데선경,A46373820,,,,f
10076,1585,구미까치마을신원,A46373915,,,,f
10077,1585,까치마을2단지주공아파트,A46374012,,,,f
10078,1585,까치마을4단지롯데선경,A46374321,,,,f
10079,1585,분당하얀마을6단지,A46374323,,,,f
10080,1585,까치마을금성백조빌라,A46374324,,,,f
10081,1585,무지개마을동아,A46374325,,,,f
10082,1585,하얀마을그랜드빌,A46379307,,,,f
10083,1585,구미하얀마을주공5단지,A46379414,,,,f
10084,1585,구미까치마을건영빌라5단지,A46380803,,,,f
10085,1585,"까치마을건영빌라3,6단지",A46380808,,,,f
10086,1585,화이트빌,A46381002,,,,f
10087,1585,무지개마을건영6단지,A46393404,,,,f
10088,1585,무지개마을라이프,A46393506,,,,f
10089,1585,무지개마을제일,A46393601,,,,f
10090,1586,월든힐스2단지,A10023227,,,,f
10091,1586,운중동 푸르지오하임,A10028181,,,,f
10092,1586,판교한성필하우스아파트,A46344001,,,,f
10093,1586,산운마을월든힐스1단지,A46374704,,,,f
10094,1586,판교대방노블랜드,A46379101,,,,f
10095,1586,산운마을11단지판교포레라움아파트,A46379102,,,,f
10096,1586,산운12단지 판교센트럴포레,A46379103,,,,f
10097,1586,판교로제비앙10단지,A46379104,,,,f
10098,1586,산운마을 4단지(판교LIG건영아파트),A46379105,,,,f
10099,1586,산운마을14단지경남아너스빌아파트,A46379106,,,,f
10100,1586,산운마을6단지신동아파밀리에,A46379107,,,,f
10101,1586,산운마을13단지,A46379108,,,,f
10102,1586,성남판교산운마을7단지,A46379109,,,,f
10103,1586,산운마을8단지부영,A46379110,,,,f
10104,1586,산운마을월든힐스3단지,A46379112,,,,f
10105,1587,TH212,A10020349,,,,f
10106,1587,힐스테이트판교엘포레3블럭,A10020984,,,,f
10107,1587,판교 해링턴 플레이스,A10022299,,,,f
10108,1587,판교포레나인9단지,A10022980,,,,f
10109,1587,판교 SK VIEW Terrace,A10023042,,,,f
10110,1587,판교퍼스트힐푸르지오아파트,A10023326,,,,f
10111,1587,판교풍경채어바니티5단지아파트,A10024048,,,,f
10112,1587,판교풍경채 어바니티7단지,A10024068,,,,f
10113,1587,힐스테이트판교엘포레6블럭,A10024213,,,,f
10114,1587,힐스테이트판교엘포레4블럭,A10024260,,,,f
10115,1587,더샵판교포레스트12단지,A10024264,,,,f
10116,1587,더샵판교포레스트11단지,A10024278,,,,f
10117,1594,부성파인아파트,A10021354,,,,f
10118,1594,이든타워아파트,A10021459,,,,f
10119,1594,태림 더끌리움씨티,A10021609,,,,f
10120,1594,베르우스,A10021618,,,,f
10121,1594,의정부역 스카이자이아파트,A10022396,,,,f
10122,1594,이안더센트로의정부,A10022673,,,,f
10123,1594,힐스테이트의정부역,A10022721,,,,f
10124,1594,의정부역푸르지오더센트럴,A10023034,,,,f
10125,1594,의정부역센트럴자이앤위브캐슬,A10023719,,,,f
10126,1594,한양수자인파크뷰,A10023988,,,,f
10127,1594,의정부역 코아루퍼스트원,A10024108,,,,f
10128,1594,이안더메트로,A10024129,,,,f
10129,1594,메트하임 의정부,A10024738,,,,f
10130,1594,디베뉴스타,A10024753,,,,f
10131,1594,럭스타워,A10025036,,,,f
10132,1594,한원힐트리움 더테라스,A10025113,,,,f
10133,1594,승윤노블리안시티2,A10025334,,,,f
10134,1594,아이콘스타1차 로데오,A10025401,,,,f
10135,1594,아이콘스타센트럴,A10025405,,,,f
10136,1594,아이콘스타 리버뷰,A10025407,,,,f
10137,1594,더라움엠주상복합아파트,A10025424,,,,f
10138,1594,의정부롯데캐슬골드파크2단지,A10025911,,,,f
10139,1594,의정부 롯데캐슬골드파크1단지,A10025916,,,,f
10140,1594,메트로타워,A10026117,,,,f
10141,1594,승윤노블리안시티,A10026998,,,,f
10142,1594,우미쁘띠린2차 도시형생활주택,A10027612,,,,f
10143,1594,우미쁘띠린1차 도시형생활주택,A10027613,,,,f
10144,1594,의정부 남해오네뜨,A10028152,,,,f
10145,1594,맥스타워,A10028168,,,,f
10146,1594,의정부일성트루엘,A10028169,,,,f
10147,1594,신한헤스티아,A10028176,,,,f
10148,1594,의정부IB타워,A48001001,,,,f
10149,1594,비비르파크 도시형생활주택,A48001002,,,,f
10150,1594,동화,A48076301,,,,f
10151,1594,아토팰리스,A48084001,,,,f
10152,1594,한라비발디루트,A48084401,,,,f
10153,1594,신도2차3차,A48084701,,,,f
10154,1595,신도101아파트,A10021420,,,,f
10155,1595,호원신일아파트,A10021559,,,,f
10156,1595,한승아파트,A10021668,,,,f
10157,1595,양우내안애팰리스,A10021985,,,,f
10158,1595,호원풍림1차,A10022044,,,,f
10159,1595,호원푸른마을아파트,A10022186,,,,f
10160,1595,호원동롯데아파트,A10023532,,,,f
10161,1595,호원하늘빛아파트,A10024931,,,,f
10162,1595,르네상스시티,A10025233,,,,f
10163,1595,호원동 엘리시아,A10025382,,,,f
10164,1595,의정부호원행복주택단지,A10026718,,,,f
10165,1595,그랑베르아파트,A10027231,,,,f
