apt_detail_id,apt_id,road_address,jibun_address,zip_code,code_sale_nm,code_heat_nm,total_household_cnt,total_building_cnt,highest_floor,use_approval_date,total_parking_cnt,builder_name,developer_name,manage_type,hallway_type,subway_time,subway_line,subway_station,educationfacility,geometry,created_at,updated_at,is_deleted
3037,3037,서울특별시 송파구 풍성로26길 47,서울특별시 송파구 풍납동 512 송파해모로아파트,05531,분양,개별난방,114,3,11,2006-06-29,154,(주)한진중공업,동산대진연립주택재건축정비사업조합,위탁관리,복도식,5~10분이내,8호선,,초등학교() 중학교() 고등학교(),,,,f
3038,3038,서울특별시 송파구 한가람로 402,서울특별시 송파구 풍납동 299-1 강변현대아파트,05525,분양,지역난방,104,1,13,1991-10-18,28,현대사업개발,현대조합외2,위탁관리,계단식,10~15분이내,5호선,,초등학교(),,,,f
3039,3039,서울특별시 송파구 올림픽로45길 11,서울특별시 송파구 풍납동 391 풍납극동,05539,분양,지역난방,415,4,15,1987-12-15,0,극동건설,극동,위탁관리,혼합식,5~10분이내,8호선,,초등학교(풍성초등학교) 중학교(풍성중학교) 고등학교(영파여자고등학교) 대학교(한국체육대학교),,,,f
3040,3040,서울특별시 송파구 올림픽로47길 9,서울특별시 송파구 풍납동 401-1 풍납쌍용,05538,분양,개별난방,417,3,20,1994-07-27,263,쌍용건설주식회사,쌍용건설주식회사,위탁관리,계단식,5~10분이내,8호선,강동구청,초등학교(풍성초등학교) 중학교(풍성중학교) 고등학교(영파여자고등학교),,,,f
3041,3041,서울특별시 송파구 한가람로 478,서울특별시 송파구 풍납동 509 풍납시티극동,05514,분양,개별난방,442,3,23,1998-05-27,234,극동건설,풍납동 재건축 조합,위탁관리,계단식,5~10분이내,"5호선, 8호선",천호,초등학교(풍납초등학교) 중학교(영파여자중학교) 고등학교(영파여자고등학교),,,,f
3042,3042,서울특별시 송파구 올림픽로 525,서울특별시 송파구 풍납동 413-1 풍납현대,05530,분양,중앙난방,708,6,20,1995-11-14,116,현대건설(주),지역조합연합주택,위탁관리,계단식,5분이내,8호선,,초등학교(토성초등학교) 중학교(풍납중학교) 고등학교(영파여자고등학교),,,,f
3043,3043,서울특별시 송파구 토성로 38-6,서울특별시 송파구 풍납동 508 풍납한강극동,05536,분양,개별난방,895,9,18,1995-07-31,231,극동건설,풍납동우일재건축조합,위탁관리,혼합식,10~15분이내,8호선,강동구청,"초등학교(토성,풍성) 중학교(풍성, 영파) 고등학교(영파)",,,,f
3044,3044,서울특별시 송파구 한가람로 468,서울특별시 송파구 풍납동 510 풍납신성노바빌,05515,분양,지역난방,236,2,19,2000-09-30,213,신성,신성,자치관리,혼합식,5~10분이내,"5호선, 8호선",천호,초등학교(풍납초등학교) 중학교(영파여자중학교) 고등학교(영파여자고등학교),,,,f
3045,3045,서울특별시 송파구 한가람로 448,서울특별시 송파구 풍납동 506 풍납동아한가람,05516,분양,개별난방,782,7,18,1995-06-13,399,동아건설,동아건설외 9개 연합,위탁관리,계단식,10~15분이내,"5호선, 8호선",천호역,초등학교(풍납초등학교) 중학교(영파여자중학교) 고등학교(영파여자고등학교),,,,f
3046,3046,서울특별시 송파구 풍성로24길 42,서울특별시 송파구 풍납동 261 현대리버빌2차아파트,05532,분양,지역난방,384,4,19,1999-11-30,341,현대건설,현대건설,위탁관리,혼합식,5~10분이내,8호선,,초등학교(토성초등학교) 중학교(영파여자중학교) 고등학교(영파여자고등학교),,,,f
3047,3047,서울특별시 송파구 토성로 37,서울특별시 송파구 풍납동 260 풍납 현대리버빌1차,05532,분양,지역난방,557,7,20,1999-11-15,540,현대건설(주),풍납동 제1지구 재건축 조합,위탁관리,혼합식,5~10분이내,8호선,강동구청,초등학교(토성초등학교) 중학교(영파여자중학교) 고등학교(영파여자고등학교),,,,f
3048,3048,서울특별시 송파구 풍성로 14,서울특별시 송파구 풍납동 219 풍납미성,05525,분양,지역난방,275,4,11,1985-06-17,0,라이프주택,라이프주택,위탁관리,혼합식,15~20분이내,8호선,강동구청,초등학교(풍납초등학교) 중학교(영파여자중학교) 고등학교(영파여자고등학교),,,,f
3049,3049,서울특별시 송파구 풍성로26길 31,서울특별시 송파구 풍납동 511 송파현대힐스테이트,05531,분양,개별난방,166,2,12,2006-02-24,219,현대건설(주),우신.재경연립주택및강동연립주택 재건축정비사업조합,위탁관리,계단식,10~15분이내,"5호선, 8호선",강동구청역,"초등학교(토성초등, 풍성초등, 성내초등) 중학교(영파여중, 풍성중, 풍납중) 고등학교(영파여고)",,,,f
3050,3050,서울특별시 송파구 송이로12길 11,서울특별시 송파구 송파동 171- 잠실더샵루벤,,분양,지역난방,327,2,18,2025-03-05,345,(주)포스코이앤씨,송파성지아파트리모델링주택조합,위탁관리,계단식,5~10분이내,8호선,,초등학교(중대초등학교) 중학교(가락중학교) 고등학교(가락고등학교),,,,f
3051,3051,서울특별시 송파구 송이로4길 15,서울특별시 송파구 송파동 245- 송파파밀리에더퍼스트아파트,,혼합,개별난방,102,3,1,2023-12-19,105,신동아건설 주식회사,송파101번지일대가로주택정비사업조합,위탁관리,계단식,5~10분이내,8호선,,,,,,f
3052,3052,서울특별시 송파구 송이로 27-1,서울특별시 송파구 송파동 164 송파kcc아파트,05672,분양,개별난방,106,1,15,2003-08-28,100,(주)금강종합건설,보람지역주택조합,위탁관리,혼합식,,"5호선, 8호선",,초등학교(서울중대초등학교) 중학교(가락중학교) 고등학교(가락고등학교),,,,f
3053,3053,서울특별시 송파구 석촌호수로 258,서울특별시 송파구 송파동 7-1 잠실아르누보팰리스,05624,분양,개별난방,53,1,20,2007-11-26,,삼환기업,이든주택개발(주),위탁관리,계단식,5~10분이내,"2호선, 8호선",,초등학교() 중학교() 고등학교(),,,,f
3054,3054,서울특별시 송파구 송이로 50,서울특별시 송파구 송파동 170 송파SK아파트,05678,분양,지역난방,71,1,15,2001-11-20,71,SK건설,은행연합주택조합,위탁관리,계단식,5~10분이내,8호선,송파,"초등학교(중대) 중학교(일신여중, 가락중) 고등학교(가락고,잠실여고,일신여상)",,,,f
3055,3055,서울특별시 송파구 오금로32길 31,서울특별시 송파구 송파동 243 래미안송파파인탑,05673,혼합,지역난방,794,9,28,2012-01-06,955,삼성물산,반도아파트주택재건축정비사업조합,위탁관리(직영+위탁),계단식,5~10분이내,"5호선, 8호선",송파,"초등학교(신가초,중대초) 중학교(가락중,석촌중,일신여중) 고등학교(가락고,일신여상,잠실여고)",,,,f
3056,3056,서울특별시 송파구 송파대로48길 29,서울특별시 송파구 송파동 33 송파호수임광,05623,분양,개별난방,227,2,12,1995-10-17,191,남광토건,조합,위탁관리,혼합식,5~10분이내,"2호선, 8호선, 9호선",석촌역,초등학교(송파초등학교) 중학교() 고등학교(),,,,f
3057,3057,서울특별시 송파구 오금로32길 14,서울특별시 송파구 송파동 162 송파삼성래미안,05672,분양,지역난방,845,13,23,2001-12-21,1224,삼성물산,송파성원재건축주택조합,위탁관리,계단식,5~10분이내,"3호선, 5호선","방이역, 오금역","초등학교(중대) 중학교(가락중) 고등학교(가락고, 잠실여고)",,,,f
3058,3058,서울특별시 송파구 가락로 187,서울특별시 송파구 송파동 119 한양아파트,05664,분양,지역난방,576,6,12,1983-12-21,0,(주)한양건설,(주)한양건설,위탁관리,혼합식,15~20분이내,8호선,,"초등학교(송파) 중학교(일신여중) 고등학교(잠실여고,일신여상)",,,,f
3059,3059,서울특별시 송파구 오금로32길 42,서울특별시 송파구 송파동 163-14 송파현대1차,05672,분양,개별난방,243,2,22,1997-05-16,167,현대건설(주),현대건설(주),자치관리,혼합식,15~20분이내,"5호선, 8호선",,"초등학교(중대) 중학교(가락중) 고등학교(가락고, 잠실여고)",,,,f
3060,3060,서울특별시 송파구 오금로32길 10,서울특별시 송파구 송파동 161 송파미성,05672,분양,지역난방,378,5,14,1985-01-12,0,라이프(주),라이프(주),자치관리,혼합식,15~20분이내,"2호선, 3호선, 5호선, 9호선",,"초등학교(중대) 중학교(가락중) 고등학교(가락고, 잠실여고)",,,,f
3061,3061,서울특별시 송파구 가락로 192,서울특별시 송파구 송파동 151 송파한양2차,05670,분양,지역난방,744,10,12,1984-10-23,0,(주)한양,(주)한양,위탁관리,계단식,15~20분이내,"8호선, 9호선",송파,"초등학교(중대) 중학교(가락) 고등학교(가락고, 잠실여고)",,,,f
3062,3062,서울특별시 송파구 오금로32길 5,서울특별시 송파구 송파동 166 가락삼익맨숀,05673,분양,지역난방,936,14,12,1984-12-20,0,주식회사 삼익주택,주식회사 삼익주택,위탁관리,계단식,10~15분이내,"3호선, 5호선, 8호선",오금,"초등학교(중대) 중학교(가락중) 고등학교(가락고, 잠실여고) 대학교()",,,,f
3159,3160,서울특별시 송파구 오금로62길 10,서울특별시 송파구 거여동 28 쌍용스윗닷홈거여역1차아파트,05773,분양,개별난방,95,2,12,2006-04-18,136,쌍용건설,(주)선월드,위탁관리,계단식,5분이내,5호선,,,,,,f
3063,3063,서울특별시 송파구 석촌호수로 210,서울특별시 송파구 석촌동 24-3 석촌호수 효성해링턴타워,05611,분양,개별난방,257,1,21,2015-08-26,238,(주)효성 PU,SCLPFV(주),위탁관리,복도식,10~15분이내,"2호선, 8호선","잠실역,송파구청역,석촌역","초등학교(서울삼전초등학교,서울 송전초등학교, 서울 석촌초등학교,서울 송파초등학교) 중학교(배명중학교) 고등학교(배명고등학교)",,,,f
3064,3064,서울특별시 송파구 백제고분로 348,서울특별시 송파구 석촌동 285 잠실한솔,05684,분양,개별난방,393,7,19,2000-10-10,377,한솔건설,재건축조합,위탁관리,계단식,5~10분이내,"8호선, 9호선",석촌역,초등학교(석촌초등학교),,,,f
