region_id,region_name,region_code,city_name,created_at,updated_at,is_deleted
2607,양성면,4155036000,경기도,2026-01-13 13:16:27.728221,2026-01-13 13:16:27.728224,f
2608,동항리,4155036021,경기도,2026-01-13 13:16:27.735469,2026-01-13 13:16:27.735471,f
2609,구장리,4155036022,경기도,2026-01-13 13:16:27.740285,2026-01-13 13:16:27.740288,f
2610,석화리,4155036023,경기도,2026-01-13 13:16:27.744651,2026-01-13 13:16:27.744654,f
2611,추곡리,4155036024,경기도,2026-01-13 13:16:27.749439,2026-01-13 13:16:27.749441,f
2612,조일리,4155036025,경기도,2026-01-13 13:16:27.758615,2026-01-13 13:16:27.758619,f
2613,도곡리,4155036026,경기도,2026-01-13 13:16:27.767023,2026-01-13 13:16:27.767026,f
2614,산정리,4155036027,경기도,2026-01-13 13:16:27.775621,2026-01-13 13:16:27.775623,f
2615,이현리,4155036028,경기도,2026-01-13 13:16:27.780334,2026-01-13 13:16:27.780338,f
2616,장서리,4155036029,경기도,2026-01-13 13:16:27.784839,2026-01-13 13:16:27.784845,f
2617,난실리,4155036030,경기도,2026-01-13 13:16:27.79027,2026-01-13 13:16:27.790273,f
2618,노곡리,4155036031,경기도,2026-01-13 13:16:27.795916,2026-01-13 13:16:27.79592,f
2619,미산리,4155036032,경기도,2026-01-13 13:16:27.801115,2026-01-13 13:16:27.801118,f
2620,방축리,4155036033,경기도,2026-01-13 13:16:27.805292,2026-01-13 13:16:27.805294,f
2621,필산리,4155036034,경기도,2026-01-13 13:16:27.810361,2026-01-13 13:16:27.810363,f
2622,덕봉리,4155036035,경기도,2026-01-13 13:16:27.819668,2026-01-13 13:16:27.819671,f
2623,명목리,4155036036,경기도,2026-01-13 13:16:27.826136,2026-01-13 13:16:27.826139,f
2624,삼암리,4155036037,경기도,2026-01-13 13:16:27.831749,2026-01-13 13:16:27.831752,f
2625,방신리,4155036038,경기도,2026-01-13 13:16:27.837734,2026-01-13 13:16:27.837737,f
2626,원곡면,4155038000,경기도,2026-01-13 13:16:27.844512,2026-01-13 13:16:27.844514,f
2627,성은리,4155038021,경기도,2026-01-13 13:16:27.848487,2026-01-13 13:16:27.848489,f
2628,칠곡리,4155038022,경기도,2026-01-13 13:16:27.853371,2026-01-13 13:16:27.853374,f
2629,지문리,4155038023,경기도,2026-01-13 13:16:27.861742,2026-01-13 13:16:27.861744,f
2630,산하리,4155038024,경기도,2026-01-13 13:16:27.865872,2026-01-13 13:16:27.865874,f
2631,내가천리,4155038025,경기도,2026-01-13 13:16:27.872029,2026-01-13 13:16:27.872032,f
2632,외가천리,4155038026,경기도,2026-01-13 13:16:27.879228,2026-01-13 13:16:27.879231,f
2633,반제리,4155038027,경기도,2026-01-13 13:16:27.884545,2026-01-13 13:16:27.884548,f
2634,성주리,4155038028,경기도,2026-01-13 13:16:27.888658,2026-01-13 13:16:27.888661,f
2635,일죽면,4155039000,경기도,2026-01-13 13:16:27.894702,2026-01-13 13:16:27.894704,f
2636,월정리,4155039021,경기도,2026-01-13 13:16:27.901818,2026-01-13 13:16:27.901821,f
2637,주천리,4155039022,경기도,2026-01-13 13:16:27.90736,2026-01-13 13:16:27.907362,f
2638,죽림리,4155039023,경기도,2026-01-13 13:16:27.912201,2026-01-13 13:16:27.912203,f
2639,가리,4155039024,경기도,2026-01-13 13:16:27.918463,2026-01-13 13:16:27.918466,f
2640,산북리,4155039025,경기도,2026-01-13 13:16:27.923651,2026-01-13 13:16:27.923653,f
2641,당촌리,4155039026,경기도,2026-01-13 13:16:27.92823,2026-01-13 13:16:27.928232,f
2642,방초리,4155039027,경기도,2026-01-13 13:16:27.93431,2026-01-13 13:16:27.934312,f
2643,송천리,4155039028,경기도,2026-01-13 13:16:27.942219,2026-01-13 13:16:27.942221,f
2644,고은리,4155039029,경기도,2026-01-13 13:16:27.946881,2026-01-13 13:16:27.946884,f
2645,화곡리,4155039030,경기도,2026-01-13 13:16:27.952875,2026-01-13 13:16:27.952878,f
2646,능국리,4155039031,경기도,2026-01-13 13:16:27.959091,2026-01-13 13:16:27.959094,f
2647,신흥리,4155039032,경기도,2026-01-13 13:16:27.9639,2026-01-13 13:16:27.963904,f
2648,금산리,4155039033,경기도,2026-01-13 13:16:27.968774,2026-01-13 13:16:27.968777,f
2649,장암리,4155039034,경기도,2026-01-13 13:16:27.97406,2026-01-13 13:16:27.974062,f
2650,화봉리,4155039035,경기도,2026-01-13 13:16:27.983197,2026-01-13 13:16:27.9832,f
2651,죽산면,4155040000,경기도,2026-01-13 13:16:27.989104,2026-01-13 13:16:27.989109,f
2652,죽산리,4155040021,경기도,2026-01-13 13:16:28.000211,2026-01-13 13:16:28.000216,f
2653,매산리,4155040022,경기도,2026-01-13 13:16:28.006923,2026-01-13 13:16:28.006925,f
2654,장원리,4155040023,경기도,2026-01-13 13:16:28.012671,2026-01-13 13:16:28.012674,f
2655,두현리,4155040024,경기도,2026-01-13 13:16:28.017545,2026-01-13 13:16:28.017547,f
2656,장능리,4155040025,경기도,2026-01-13 13:16:28.023591,2026-01-13 13:16:28.023595,f
2657,장계리,4155040026,경기도,2026-01-13 13:16:28.028225,2026-01-13 13:16:28.028228,f
2658,용설리,4155040027,경기도,2026-01-13 13:16:28.034395,2026-01-13 13:16:28.034397,f
2659,칠장리,4155040028,경기도,2026-01-13 13:16:28.048738,2026-01-13 13:16:28.048743,f
2660,당목리,4155040029,경기도,2026-01-13 13:16:28.057194,2026-01-13 13:16:28.057197,f
2661,두교리,4155040030,경기도,2026-01-13 13:16:28.062891,2026-01-13 13:16:28.062894,f
2662,삼죽면,4155041000,경기도,2026-01-13 13:16:28.068474,2026-01-13 13:16:28.068476,f
2663,내장리,4155041021,경기도,2026-01-13 13:16:28.074549,2026-01-13 13:16:28.074552,f
2664,율곡리,4155041022,경기도,2026-01-13 13:16:28.080507,2026-01-13 13:16:28.08051,f
2665,용월리,4155041023,경기도,2026-01-13 13:16:28.084894,2026-01-13 13:16:28.084895,f
2666,덕산리,4155041024,경기도,2026-01-13 13:16:28.089578,2026-01-13 13:16:28.089583,f
2667,배태리,4155041025,경기도,2026-01-13 13:16:28.094637,2026-01-13 13:16:28.094639,f
2668,내강리,4155041026,경기도,2026-01-13 13:16:28.099261,2026-01-13 13:16:28.099264,f
2669,진촌리,4155041027,경기도,2026-01-13 13:16:28.104275,2026-01-13 13:16:28.104278,f
2670,미장리,4155041028,경기도,2026-01-13 13:16:28.109686,2026-01-13 13:16:28.109688,f
2671,마전리,4155041029,경기도,2026-01-13 13:16:28.116271,2026-01-13 13:16:28.116274,f
2672,기솔리,4155041030,경기도,2026-01-13 13:16:28.121815,2026-01-13 13:16:28.121818,f
2673,고삼면,4155042000,경기도,2026-01-13 13:16:28.125702,2026-01-13 13:16:28.125704,f
2674,쌍지리,4155042021,경기도,2026-01-13 13:16:28.12992,2026-01-13 13:16:28.129923,f
2675,신창리,4155042022,경기도,2026-01-13 13:16:28.134939,2026-01-13 13:16:28.134941,f
2676,대갈리,4155042023,경기도,2026-01-13 13:16:28.139017,2026-01-13 13:16:28.139019,f
2677,가유리,4155042024,경기도,2026-01-13 13:16:28.144566,2026-01-13 13:16:28.144568,f
2678,삼은리,4155042025,경기도,2026-01-13 13:16:28.150019,2026-01-13 13:16:28.150021,f
2679,봉산리,4155042026,경기도,2026-01-13 13:16:28.1564,2026-01-13 13:16:28.156403,f
2680,월향리,4155042027,경기도,2026-01-13 13:16:28.161828,2026-01-13 13:16:28.16183,f
2681,김포시,4157000000,경기도,2026-01-13 13:16:28.165734,2026-01-13 13:16:28.165736,f
2682,북변동,4157010100,경기도,2026-01-13 13:16:28.169276,2026-01-13 13:16:28.16928,f
2683,걸포동,4157010200,경기도,2026-01-13 13:16:28.174204,2026-01-13 13:16:28.174206,f
2684,운양동,4157010300,경기도,2026-01-13 13:16:28.17926,2026-01-13 13:16:28.179262,f
2685,장기동,4157010400,경기도,2026-01-13 13:16:28.184776,2026-01-13 13:16:28.184777,f
2686,감정동,4157010500,경기도,2026-01-13 13:16:28.190186,2026-01-13 13:16:28.190188,f
2687,사우동,4157010600,경기도,2026-01-13 13:16:28.196431,2026-01-13 13:16:28.196435,f
2688,풍무동,4157010700,경기도,2026-01-13 13:16:28.202208,2026-01-13 13:16:28.20221,f
2689,마산동,4157010800,경기도,2026-01-13 13:16:28.206188,2026-01-13 13:16:28.20619,f
2690,구래동,4157010900,경기도,2026-01-13 13:16:28.211112,2026-01-13 13:16:28.211114,f
2691,통진읍,4157025000,경기도,2026-01-13 13:16:28.215849,2026-01-13 13:16:28.215851,f
2692,도사리,4157025021,경기도,2026-01-13 13:16:28.224168,2026-01-13 13:16:28.224171,f
2693,마송리,4157025022,경기도,2026-01-13 13:16:28.231586,2026-01-13 13:16:28.231589,f
2694,서암리,4157025023,경기도,2026-01-13 13:16:28.238476,2026-01-13 13:16:28.238484,f
2695,수참리,4157025024,경기도,2026-01-13 13:16:28.247986,2026-01-13 13:16:28.247989,f
2696,가현리,4157025025,경기도,2026-01-13 13:16:28.253444,2026-01-13 13:16:28.253447,f
2697,동을산리,4157025026,경기도,2026-01-13 13:16:28.263076,2026-01-13 13:16:28.263082,f
2698,귀전리,4157025027,경기도,2026-01-13 13:16:28.273373,2026-01-13 13:16:28.273377,f
2699,고정리,4157025028,경기도,2026-01-13 13:16:28.280509,2026-01-13 13:16:28.280513,f
2700,옹정리,4157025029,경기도,2026-01-13 13:16:28.285863,2026-01-13 13:16:28.285865,f
2701,고촌읍,4157025300,경기도,2026-01-13 13:16:28.290887,2026-01-13 13:16:28.290889,f
2702,향산리,4157025321,경기도,2026-01-13 13:16:28.298321,2026-01-13 13:16:28.298326,f
2703,풍곡리,4157025322,경기도,2026-01-13 13:16:28.308613,2026-01-13 13:16:28.308617,f
2704,태리,4157025323,경기도,2026-01-13 13:16:28.313384,2026-01-13 13:16:28.313387,f
2705,신곡리,4157025324,경기도,2026-01-13 13:16:28.319369,2026-01-13 13:16:28.319371,f
2706,전호리,4157025325,경기도,2026-01-13 13:16:28.325146,2026-01-13 13:16:28.325149,f
2707,양촌읍,4157025600,경기도,2026-01-13 13:16:28.333259,2026-01-13 13:16:28.333265,f
2708,양곡리,4157025621,경기도,2026-01-13 13:16:28.339415,2026-01-13 13:16:28.339418,f
2709,누산리,4157025622,경기도,2026-01-13 13:16:28.347213,2026-01-13 13:16:28.347216,f
2710,석모리,4157025623,경기도,2026-01-13 13:16:28.353103,2026-01-13 13:16:28.353106,f
2711,구래리,4157025624,경기도,2026-01-13 13:16:28.359917,2026-01-13 13:16:28.359922,f
2712,대포리,4157025625,경기도,2026-01-13 13:16:28.368523,2026-01-13 13:16:28.368529,f
2713,학운리,4157025626,경기도,2026-01-13 13:16:28.374647,2026-01-13 13:16:28.37465,f
2714,유현리,4157025627,경기도,2026-01-13 13:16:28.380185,2026-01-13 13:16:28.380188,f
2715,흥신리,4157025628,경기도,2026-01-13 13:16:28.388671,2026-01-13 13:16:28.388674,f
2716,대곶면,4157034000,경기도,2026-01-13 13:16:28.394859,2026-01-13 13:16:28.394862,f
2717,대능리,4157034021,경기도,2026-01-13 13:16:28.402261,2026-01-13 13:16:28.402264,f
2718,대벽리,4157034022,경기도,2026-01-13 13:16:28.407029,2026-01-13 13:16:28.407031,f
2719,약암리,4157034023,경기도,2026-01-13 13:16:28.413917,2026-01-13 13:16:28.413921,f
2720,상마리,4157034024,경기도,2026-01-13 13:16:28.418984,2026-01-13 13:16:28.418987,f
2721,율생리,4157034025,경기도,2026-01-13 13:16:28.427524,2026-01-13 13:16:28.427526,f
2722,초원지리,4157034026,경기도,2026-01-13 13:16:28.434754,2026-01-13 13:16:28.434756,f
2723,거물대리,4157034027,경기도,2026-01-13 13:16:28.440594,2026-01-13 13:16:28.440595,f
2724,오니산리,4157034028,경기도,2026-01-13 13:16:28.445857,2026-01-13 13:16:28.445859,f
2725,송마리,4157034029,경기도,2026-01-13 13:16:28.450411,2026-01-13 13:16:28.450413,f
2726,석정리,4157034030,경기도,2026-01-13 13:16:28.455627,2026-01-13 13:16:28.455629,f
2727,쇄암리,4157034031,경기도,2026-01-13 13:16:28.460616,2026-01-13 13:16:28.460618,f
2728,신안리,4157034032,경기도,2026-01-13 13:16:28.469467,2026-01-13 13:16:28.46947,f
2729,대명리,4157034033,경기도,2026-01-13 13:16:28.477835,2026-01-13 13:16:28.477851,f
2730,월곶면,4157035000,경기도,2026-01-13 13:16:28.489077,2026-01-13 13:16:28.489081,f
2731,군하리,4157035021,경기도,2026-01-13 13:16:28.496939,2026-01-13 13:16:28.496942,f
2732,고막리,4157035022,경기도,2026-01-13 13:16:28.502039,2026-01-13 13:16:28.502042,f
2733,갈산리,4157035023,경기도,2026-01-13 13:16:28.506926,2026-01-13 13:16:28.506928,f
2734,고양리,4157035024,경기도,2026-01-13 13:16:28.513032,2026-01-13 13:16:28.513034,f
2735,포내리,4157035025,경기도,2026-01-13 13:16:28.525379,2026-01-13 13:16:28.525385,f
2736,성동리,4157035026,경기도,2026-01-13 13:16:28.530377,2026-01-13 13:16:28.53038,f
2737,보구곶리,4157035027,경기도,2026-01-13 13:16:28.535995,2026-01-13 13:16:28.535997,f
2738,용강리,4157035028,경기도,2026-01-13 13:16:28.542616,2026-01-13 13:16:28.542621,f
2739,조강리,4157035029,경기도,2026-01-13 13:16:28.547543,2026-01-13 13:16:28.547546,f
2740,개곡리,4157035030,경기도,2026-01-13 13:16:28.552938,2026-01-13 13:16:28.55294,f
2741,하성면,4157036000,경기도,2026-01-13 13:16:28.560531,2026-01-13 13:16:28.560536,f
2742,마곡리,4157036021,경기도,2026-01-13 13:16:28.570791,2026-01-13 13:16:28.570798,f
2743,석탄리,4157036022,경기도,2026-01-13 13:16:28.577249,2026-01-13 13:16:28.577254,f
2744,후평리,4157036023,경기도,2026-01-13 13:16:28.58285,2026-01-13 13:16:28.582854,f
2745,시암리,4157036024,경기도,2026-01-13 13:16:28.587303,2026-01-13 13:16:28.587308,f
2746,마조리,4157036025,경기도,2026-01-13 13:16:28.595313,2026-01-13 13:16:28.595315,f
2747,가금리,4157036026,경기도,2026-01-13 13:16:28.60084,2026-01-13 13:16:28.600842,f
2748,양택리,4157036027,경기도,2026-01-13 13:16:28.605848,2026-01-13 13:16:28.605851,f
2749,원산리,4157036028,경기도,2026-01-13 13:16:28.612264,2026-01-13 13:16:28.612269,f
2750,하사리,4157036029,경기도,2026-01-13 13:16:28.617476,2026-01-13 13:16:28.617478,f
2751,봉성리,4157036030,경기도,2026-01-13 13:16:28.621752,2026-01-13 13:16:28.621754,f
2752,전류리,4157036031,경기도,2026-01-13 13:16:28.626378,2026-01-13 13:16:28.62638,f
2753,마근포리,4157036032,경기도,2026-01-13 13:16:28.635023,2026-01-13 13:16:28.635026,f
2754,화성시,4159000000,경기도,2026-01-13 13:16:28.642202,2026-01-13 13:16:28.642204,f
2755,진안동,4159011600,경기도,2026-01-13 13:16:28.647458,2026-01-13 13:16:28.647461,f
2756,병점동,4159011700,경기도,2026-01-13 13:16:28.652571,2026-01-13 13:16:28.652575,f
2757,능동,4159011800,경기도,2026-01-13 13:16:28.657116,2026-01-13 13:16:28.657118,f
2758,기산동,4159011900,경기도,2026-01-13 13:16:28.664522,2026-01-13 13:16:28.664526,f
2759,반월동,4159012000,경기도,2026-01-13 13:16:28.673742,2026-01-13 13:16:28.673816,f
2760,반정동,4159012100,경기도,2026-01-13 13:16:28.68116,2026-01-13 13:16:28.681163,f
2761,황계동,4159012200,경기도,2026-01-13 13:16:28.686336,2026-01-13 13:16:28.686339,f
2762,배양동,4159012300,경기도,2026-01-13 13:16:28.694364,2026-01-13 13:16:28.694368,f
2763,기안동,4159012400,경기도,2026-01-13 13:16:28.701196,2026-01-13 13:16:28.701198,f
2764,송산동,4159012500,경기도,2026-01-13 13:16:28.705617,2026-01-13 13:16:28.70562,f
2765,안녕동,4159012600,경기도,2026-01-13 13:16:28.710178,2026-01-13 13:16:28.71018,f
2766,반송동,4159012700,경기도,2026-01-13 13:16:28.716711,2026-01-13 13:16:28.716714,f
2767,석우동,4159012800,경기도,2026-01-13 13:16:28.721564,2026-01-13 13:16:28.721566,f
2768,오산동,4159012900,경기도,2026-01-13 13:16:28.72727,2026-01-13 13:16:28.727273,f
2769,청계동,4159013000,경기도,2026-01-13 13:16:28.733927,2026-01-13 13:16:28.73393,f
2770,영천동,4159013100,경기도,2026-01-13 13:16:28.739487,2026-01-13 13:16:28.73949,f
2771,중동,4159013200,경기도,2026-01-13 13:16:28.744335,2026-01-13 13:16:28.744337,f
2772,신동,4159013300,경기도,2026-01-13 13:16:28.749364,2026-01-13 13:16:28.749367,f
2773,목동,4159013400,경기도,2026-01-13 13:16:28.756401,2026-01-13 13:16:28.756403,f
2774,산척동,4159013500,경기도,2026-01-13 13:16:28.761891,2026-01-13 13:16:28.761893,f
2775,장지동,4159013600,경기도,2026-01-13 13:16:28.7669,2026-01-13 13:16:28.766902,f
2776,송동,4159013700,경기도,2026-01-13 13:16:28.773339,2026-01-13 13:16:28.773341,f
2777,방교동,4159013800,경기도,2026-01-13 13:16:28.77854,2026-01-13 13:16:28.778542,f
2778,금곡동,4159013900,경기도,2026-01-13 13:16:28.783445,2026-01-13 13:16:28.783447,f
2779,새솔동,4159014000,경기도,2026-01-13 13:16:28.787599,2026-01-13 13:16:28.787601,f
2780,화리현리,4159025927,경기도,2026-01-13 13:16:28.791534,2026-01-13 13:16:28.791536,f
2781,상두리,4159025928,경기도,2026-01-13 13:16:28.79755,2026-01-13 13:16:28.797553,f
2782,백토리,4159025929,경기도,2026-01-13 13:16:28.802809,2026-01-13 13:16:28.802812,f
2783,길성리,4159025930,경기도,2026-01-13 13:16:28.808606,2026-01-13 13:16:28.808609,f
2784,요리,4159025931,경기도,2026-01-13 13:16:28.815644,2026-01-13 13:16:28.815647,f
2785,수직리,4159025932,경기도,2026-01-13 13:16:28.821759,2026-01-13 13:16:28.821761,f
2786,갈천리,4159025933,경기도,2026-01-13 13:16:28.82659,2026-01-13 13:16:28.826592,f
2787,증거리,4159025934,경기도,2026-01-13 13:16:28.830876,2026-01-13 13:16:28.830879,f
2788,송곡리,4159025935,경기도,2026-01-13 13:16:28.84096,2026-01-13 13:16:28.840963,f
2789,동오리,4159025936,경기도,2026-01-13 13:16:28.849537,2026-01-13 13:16:28.849539,f
2790,관리,4159025937,경기도,2026-01-13 13:16:28.856734,2026-01-13 13:16:28.856738,f
2791,도이리,4159025938,경기도,2026-01-13 13:16:28.861783,2026-01-13 13:16:28.861785,f
2792,행정리,4159025939,경기도,2026-01-13 13:16:28.866168,2026-01-13 13:16:28.86617,f
2793,방축리,4159025940,경기도,2026-01-13 13:16:28.871184,2026-01-13 13:16:28.871187,f
2794,장짐리,4159025941,경기도,2026-01-13 13:16:28.878599,2026-01-13 13:16:28.878602,f
2795,남양읍,4159026200,경기도,2026-01-13 13:16:28.883322,2026-01-13 13:16:28.883324,f
2796,남양리,4159026221,경기도,2026-01-13 13:16:28.889018,2026-01-13 13:16:28.88902,f
2797,신남리,4159026222,경기도,2026-01-13 13:16:28.89516,2026-01-13 13:16:28.895162,f
2798,장덕리,4159026223,경기도,2026-01-13 13:16:28.900612,2026-01-13 13:16:28.900615,f
2799,안석리,4159026224,경기도,2026-01-13 13:16:28.904823,2026-01-13 13:16:28.904825,f
2800,활초리,4159026225,경기도,2026-01-13 13:16:28.90867,2026-01-13 13:16:28.908672,f
2801,온석리,4159026226,경기도,2026-01-13 13:16:28.917468,2026-01-13 13:16:28.91747,f
2802,무송리,4159026227,경기도,2026-01-13 13:16:28.923978,2026-01-13 13:16:28.92398,f
2803,북양리,4159026228,경기도,2026-01-13 13:16:28.930072,2026-01-13 13:16:28.930075,f
2804,송림리,4159026229,경기도,2026-01-13 13:16:28.935555,2026-01-13 13:16:28.935558,f
2805,수화리,4159026230,경기도,2026-01-13 13:16:28.939917,2026-01-13 13:16:28.93992,f
2806,장전리,4159026231,경기도,2026-01-13 13:16:28.944305,2026-01-13 13:16:28.944306,f
2807,신외리,4159026232,경기도,2026-01-13 13:16:28.948342,2026-01-13 13:16:28.948344,f
2808,문호리,4159026233,경기도,2026-01-13 13:16:28.952221,2026-01-13 13:16:28.952223,f
2809,시리,4159026234,경기도,2026-01-13 13:16:28.960034,2026-01-13 13:16:28.960038,f
2810,원천리,4159026235,경기도,2026-01-13 13:16:28.964997,2026-01-13 13:16:28.965001,f
2811,매송면,4159031000,경기도,2026-01-13 13:16:28.969687,2026-01-13 13:16:28.969691,f
2812,천천리,4159031021,경기도,2026-01-13 13:16:28.976933,2026-01-13 13:16:28.976936,f
2813,원평리,4159031022,경기도,2026-01-13 13:16:28.982073,2026-01-13 13:16:28.982076,f
2814,어천리,4159031023,경기도,2026-01-13 13:16:28.986225,2026-01-13 13:16:28.986229,f
2815,숙곡리,4159031024,경기도,2026-01-13 13:16:28.991009,2026-01-13 13:16:28.991013,f
2816,야목리,4159031025,경기도,2026-01-13 13:16:29.000281,2026-01-13 13:16:29.000283,f
2817,송라리,4159031026,경기도,2026-01-13 13:16:29.005009,2026-01-13 13:16:29.005012,f
2818,원리,4159031027,경기도,2026-01-13 13:16:29.011251,2026-01-13 13:16:29.011253,f
2819,비봉면,4159032000,경기도,2026-01-13 13:16:29.01606,2026-01-13 13:16:29.016062,f
2820,양노리,4159032021,경기도,2026-01-13 13:16:29.020432,2026-01-13 13:16:29.020434,f
2821,남전리,4159032022,경기도,2026-01-13 13:16:29.024586,2026-01-13 13:16:29.024589,f
2822,유포리,4159032023,경기도,2026-01-13 13:16:29.028632,2026-01-13 13:16:29.028634,f
2823,삼화리,4159032024,경기도,2026-01-13 13:16:29.032696,2026-01-13 13:16:29.032698,f
2824,구포리,4159032025,경기도,2026-01-13 13:16:29.039769,2026-01-13 13:16:29.039771,f
2825,쌍학리,4159032026,경기도,2026-01-13 13:16:29.045739,2026-01-13 13:16:29.045742,f
2826,청요리,4159032027,경기도,2026-01-13 13:16:29.05175,2026-01-13 13:16:29.051752,f
2827,자안리,4159032028,경기도,2026-01-13 13:16:29.058021,2026-01-13 13:16:29.058024,f
2828,마도면,4159033000,경기도,2026-01-13 13:16:29.062694,2026-01-13 13:16:29.062695,f
2829,석교리,4159033021,경기도,2026-01-13 13:16:29.066972,2026-01-13 13:16:29.066974,f
2830,두곡리,4159033022,경기도,2026-01-13 13:16:29.073936,2026-01-13 13:16:29.073947,f
2831,송정리,4159033023,경기도,2026-01-13 13:16:29.080084,2026-01-13 13:16:29.080087,f
2832,쌍송리,4159033024,경기도,2026-01-13 13:16:29.084875,2026-01-13 13:16:29.084877,f
2833,청원리,4159033025,경기도,2026-01-13 13:16:29.09101,2026-01-13 13:16:29.091013,f
2834,슬항리,4159033026,경기도,2026-01-13 13:16:29.098437,2026-01-13 13:16:29.098443,f
2835,해문리,4159033027,경기도,2026-01-13 13:16:29.106453,2026-01-13 13:16:29.106456,f
2836,백곡리,4159033028,경기도,2026-01-13 13:16:29.111606,2026-01-13 13:16:29.111608,f
2837,금당리,4159033029,경기도,2026-01-13 13:16:29.121024,2026-01-13 13:16:29.121026,f
2838,고모리,4159033030,경기도,2026-01-13 13:16:29.125468,2026-01-13 13:16:29.125471,f
2839,송산면,4159034000,경기도,2026-01-13 13:16:29.132603,2026-01-13 13:16:29.132607,f
2840,사강리,4159034021,경기도,2026-01-13 13:16:29.139615,2026-01-13 13:16:29.139618,f
2841,봉가리,4159034022,경기도,2026-01-13 13:16:29.145616,2026-01-13 13:16:29.145619,f
2842,삼존리,4159034023,경기도,2026-01-13 13:16:29.150056,2026-01-13 13:16:29.150058,f
2843,용포리,4159034024,경기도,2026-01-13 13:16:29.154572,2026-01-13 13:16:29.154574,f
2844,고정리,4159034025,경기도,2026-01-13 13:16:29.160407,2026-01-13 13:16:29.160409,f
2845,쌍정리,4159034026,경기도,2026-01-13 13:16:29.165486,2026-01-13 13:16:29.165488,f
2846,천등리,4159034027,경기도,2026-01-13 13:16:29.172638,2026-01-13 13:16:29.172642,f
2847,신천리,4159034028,경기도,2026-01-13 13:16:29.177566,2026-01-13 13:16:29.177567,f
2848,독지리,4159034029,경기도,2026-01-13 13:16:29.18164,2026-01-13 13:16:29.181642,f
2849,마산리,4159034030,경기도,2026-01-13 13:16:29.185548,2026-01-13 13:16:29.185551,f
2850,고포리,4159034031,경기도,2026-01-13 13:16:29.18965,2026-01-13 13:16:29.189652,f
2851,지화리,4159034032,경기도,2026-01-13 13:16:29.194005,2026-01-13 13:16:29.194007,f
2852,중송리,4159034033,경기도,2026-01-13 13:16:29.203052,2026-01-13 13:16:29.203056,f
2853,육일리,4159034034,경기도,2026-01-13 13:16:29.212851,2026-01-13 13:16:29.212854,f
2854,칠곡리,4159034035,경기도,2026-01-13 13:16:29.219192,2026-01-13 13:16:29.219198,f
2855,서신면,4159035000,경기도,2026-01-13 13:16:29.225461,2026-01-13 13:16:29.225463,f
2856,전곡리,4159035021,경기도,2026-01-13 13:16:29.229515,2026-01-13 13:16:29.229517,f
2857,상안리,4159035022,경기도,2026-01-13 13:16:29.234066,2026-01-13 13:16:29.234068,f
2858,광평리,4159035023,경기도,2026-01-13 13:16:29.243269,2026-01-13 13:16:29.243272,f
2859,장외리,4159035024,경기도,2026-01-13 13:16:29.24826,2026-01-13 13:16:29.248262,f
2860,송교리,4159035025,경기도,2026-01-13 13:16:29.253119,2026-01-13 13:16:29.253123,f
2861,제부리,4159035026,경기도,2026-01-13 13:16:29.261482,2026-01-13 13:16:29.261485,f
2862,홍법리,4159035027,경기도,2026-01-13 13:16:29.268824,2026-01-13 13:16:29.268826,f
2863,매화리,4159035029,경기도,2026-01-13 13:16:29.273273,2026-01-13 13:16:29.273276,f
2864,용두리,4159035030,경기도,2026-01-13 13:16:29.278251,2026-01-13 13:16:29.278254,f
2865,궁평리,4159035031,경기도,2026-01-13 13:16:29.288334,2026-01-13 13:16:29.288342,f
2866,백미리,4159035032,경기도,2026-01-13 13:16:29.302351,2026-01-13 13:16:29.302356,f
2867,팔탄면,4159036000,경기도,2026-01-13 13:16:29.309407,2026-01-13 13:16:29.30941,f
2868,하저리,4159036021,경기도,2026-01-13 13:16:29.31481,2026-01-13 13:16:29.314815,f
2869,창곡리,4159036022,경기도,2026-01-13 13:16:29.3195,2026-01-13 13:16:29.319502,f
2870,기천리,4159036023,경기도,2026-01-13 13:16:29.324373,2026-01-13 13:16:29.324375,f
2871,가재리,4159036024,경기도,2026-01-13 13:16:29.331719,2026-01-13 13:16:29.331723,f
2872,구장리,4159036025,경기도,2026-01-13 13:16:29.336887,2026-01-13 13:16:29.33689,f
2873,율암리,4159036026,경기도,2026-01-13 13:16:29.341395,2026-01-13 13:16:29.341396,f
2874,노하리,4159036027,경기도,2026-01-13 13:16:29.34552,2026-01-13 13:16:29.345521,f
2875,덕천리,4159036028,경기도,2026-01-13 13:16:29.349889,2026-01-13 13:16:29.349891,f
2876,지월리,4159036029,경기도,2026-01-13 13:16:29.35402,2026-01-13 13:16:29.354023,f
2877,덕우리,4159036030,경기도,2026-01-13 13:16:29.358475,2026-01-13 13:16:29.358478,f
2878,서근리,4159036031,경기도,2026-01-13 13:16:29.365488,2026-01-13 13:16:29.36549,f
2879,월문리,4159036032,경기도,2026-01-13 13:16:29.373107,2026-01-13 13:16:29.373111,f
2880,화당리,4159036033,경기도,2026-01-13 13:16:29.378014,2026-01-13 13:16:29.378016,f
2881,고주리,4159036034,경기도,2026-01-13 13:16:29.383343,2026-01-13 13:16:29.383345,f
2882,매곡리,4159036035,경기도,2026-01-13 13:16:29.387317,2026-01-13 13:16:29.38732,f
2883,해창리,4159036036,경기도,2026-01-13 13:16:29.391365,2026-01-13 13:16:29.391368,f
